time	V(audio_out)
4.217626210658227e-003	5.502315e+000
4.218221737124622e-003	5.510622e+000
4.219134344240931e-003	5.518801e+000
4.220030399175006e-003	5.524073e+000
4.221275607680267e-003	5.528736e+000
4.222651062605806e-003	5.531867e+000
4.224202138919530e-003	5.533220e+000
4.226203239871450e-003	5.531958e+000
4.228458537798832e-003	5.526036e+000
4.232114538773517e-003	5.505882e+000
4.236997351273517e-003	5.458518e+000
4.241880163773516e-003	5.381701e+000
4.245380395157347e-003	5.292621e+000
4.248813850725841e-003	5.151632e+000
4.252476727985293e-003	4.926406e+000
4.255469650532324e-003	4.672641e+000
4.258825828563287e-003	4.318806e+000
4.262018493562616e-003	3.943761e+000
4.263528952625470e-003	3.764532e+000
4.264502880717325e-003	3.658130e+000
4.264962356745923e-003	3.615072e+000
4.265306067437977e-003	3.588455e+000
4.265748653327392e-003	3.561156e+000
4.266417784366203e-003	3.529915e+000
4.266962123338552e-003	3.511952e+000
4.267547719990552e-003	3.499332e+000
4.268343513642758e-003	3.488172e+000
4.269117297436564e-003	3.481240e+000
4.270168136777008e-003	3.475257e+000
4.271220846032899e-003	3.471375e+000
4.272833948209300e-003	3.467907e+000
4.274437725358816e-003	3.466656e+000
4.276290939448864e-003	3.468078e+000
4.278601171501039e-003	3.474489e+000
4.282344596430115e-003	3.495742e+000
4.287227408930115e-003	3.544353e+000
4.292110221430115e-003	3.623000e+000
4.295544050268734e-003	3.712615e+000
4.299006365533769e-003	3.858144e+000
4.302651308857215e-003	4.086968e+000
4.305696609771001e-003	4.349430e+000
4.309060497082888e-003	4.706994e+000
4.311806876743258e-003	5.031434e+000
4.313310065388746e-003	5.212694e+000
4.314197254344309e-003	5.312570e+000
4.314828319403104e-003	5.374917e+000
4.315147246722165e-003	5.401258e+000
4.315620477080439e-003	5.432259e+000
4.316290026095973e-003	5.465338e+000
4.316931014111234e-003	5.487404e+000
4.317498348478876e-003	5.500283e+000
4.318093516359872e-003	5.509115e+000
4.318931668999386e-003	5.517272e+000
4.319876333700060e-003	5.523293e+000
4.321001468662514e-003	5.527895e+000
4.322388626449810e-003	5.531262e+000
4.324357741733995e-003	5.533132e+000
4.326261174986891e-003	5.531915e+000
4.328552765556742e-003	5.525671e+000
4.332266541054329e-003	5.504792e+000
4.337149353554328e-003	5.456606e+000
4.342032166054328e-003	5.378221e+000
4.345588644096088e-003	5.285306e+000
4.349074320907620e-003	5.138011e+000
4.352729659572698e-003	4.906559e+000
4.355819866525407e-003	4.638140e+000
4.359199971002151e-003	4.277295e+000
4.361723705044190e-003	3.978356e+000
4.363222995243002e-003	3.796620e+000
4.364091212655104e-003	3.698300e+000
4.364841229577865e-003	3.623653e+000
4.365157809455365e-003	3.597524e+000
4.365662321521038e-003	3.564715e+000
4.366248930677889e-003	3.535383e+000
4.366774164568819e-003	3.516645e+000
4.367362050383437e-003	3.502422e+000
4.368031576286049e-003	3.491749e+000
4.368892779074257e-003	3.482950e+000
4.369788146456853e-003	3.477075e+000
4.370887650982531e-003	3.472437e+000
4.372235182938221e-003	3.468979e+000
4.374158502000691e-003	3.466928e+000
4.376186984474458e-003	3.467994e+000
4.378432097617093e-003	3.473829e+000
4.382071873473346e-003	3.493784e+000
4.386954685973346e-003	3.540918e+000
4.391837498473346e-003	3.617604e+000
4.395408165984245e-003	3.708582e+000
4.398861134134812e-003	3.850868e+000
4.402522956499065e-003	4.077046e+000
4.405513137976515e-003	4.331465e+000
4.408863575843072e-003	4.685267e+000
4.411961122933938e-003	5.049614e+000
4.413459214599990e-003	5.228398e+000
4.414394820446252e-003	5.331932e+000
4.414889072359464e-003	5.379378e+000
4.415219971528310e-003	5.405897e+000
4.415659304308742e-003	5.434065e+000
4.416336071515033e-003	5.466722e+000
4.416985292012997e-003	5.488440e+000
4.417615216550998e-003	5.502092e+000
4.418240016980668e-003	5.510803e+000
4.419096959871292e-003	5.518535e+000
4.420030331285297e-003	5.524055e+000
4.421223861105352e-003	5.528584e+000
4.422641854587368e-003	5.531816e+000
4.424262529937165e-003	5.533227e+000
4.426225730247163e-003	5.531944e+000
4.428495118170657e-003	5.525898e+000
4.432173557009780e-003	5.505465e+000
4.437056369509780e-003	5.457782e+000
4.441939182009779e-003	5.380459e+000
4.445432998704699e-003	5.290914e+000
4.448869453146987e-003	5.148830e+000
4.452529955052431e-003	4.922323e+000
4.455539055128102e-003	4.665868e+000
4.458908695657899e-003	4.309646e+000
4.461951634116759e-003	3.951495e+000
4.463458815181075e-003	3.771651e+000
4.464403056004628e-003	3.667337e+000
4.464902555901059e-003	3.619554e+000
4.465234658547538e-003	3.593124e+000
4.465687784715235e-003	3.564350e+000
4.466355356625044e-003	3.532494e+000
4.467000671152099e-003	3.511168e+000
4.467632172345506e-003	3.497618e+000
4.468266881877489e-003	3.488867e+000
4.469132953221515e-003	3.481174e+000
4.470088247561406e-003	3.475635e+000
4.471279975538888e-003	3.471208e+000
4.472695355079243e-003	3.468038e+000
4.474228982873766e-003	3.466726e+000
4.476213237756473e-003	3.468019e+000
4.478474799447007e-003	3.473996e+000
4.482140776491790e-003	3.494273e+000
4.487023588991790e-003	3.541778e+000
4.491906401491790e-003	3.618953e+000
4.495441419670084e-003	3.709463e+000
4.498875544372110e-003	3.851521e+000
4.502546952602288e-003	4.079155e+000
4.505580358224098e-003	4.338209e+000
4.508952041916148e-003	4.695099e+000
4.511920015213605e-003	5.044763e+000
4.513434204891316e-003	5.225928e+000
4.514354931230611e-003	5.328189e+000
4.514871879485883e-003	5.378131e+000
4.515200227278583e-003	5.404645e+000
4.515645993918323e-003	5.433415e+000
4.516321760121521e-003	5.466274e+000
4.516967968860672e-003	5.487994e+000
4.517626112084076e-003	5.502317e+000
4.518221650034409e-003	5.510624e+000
4.519134189595846e-003	5.518803e+000
4.520030272816416e-003	5.524076e+000
4.521275414585969e-003	5.528738e+000
4.522650879528975e-003	5.531870e+000
4.524202177743548e-003	5.533224e+000
4.526203254332263e-003	5.531962e+000
4.528458561319688e-003	5.526039e+000
4.532114576725393e-003	5.505885e+000
4.536997389225392e-003	5.458521e+000
4.541880201725392e-003	5.381704e+000
4.545380306535431e-003	5.292628e+000
4.548813884784698e-003	5.151635e+000
4.552476808106402e-003	4.926407e+000
4.555469539347782e-003	4.672660e+000
4.558825520717215e-003	4.318849e+000
4.562018468488941e-003	3.943772e+000
4.563528957923876e-003	3.764539e+000
4.564502867665961e-003	3.658139e+000
4.564962353254816e-003	3.615079e+000
4.565306053092035e-003	3.588462e+000
4.565748643575385e-003	3.561162e+000
4.566417777989585e-003	3.529920e+000
4.566962093703922e-003	3.511957e+000
4.567547667189460e-003	3.499337e+000
4.568343540065774e-003	3.488175e+000
4.569117205595148e-003	3.481244e+000
4.570168139062881e-003	3.475260e+000
4.571220731567532e-003	3.471379e+000
4.572833942967501e-003	3.467911e+000
4.574437880821694e-003	3.466660e+000
4.576290997292470e-003	3.468081e+000
4.578601265569357e-003	3.474493e+000
4.582344748096700e-003	3.495747e+000
4.587227560596700e-003	3.544358e+000
4.592110373096700e-003	3.623004e+000
4.595543553966190e-003	3.712600e+000
4.599005845067432e-003	3.858122e+000
4.602650798497750e-003	4.086931e+000
4.605695552427296e-003	4.349330e+000
4.609059275879508e-003	4.706865e+000
4.611807462442647e-003	5.031511e+000
4.613310666596565e-003	5.212766e+000
4.614198025937761e-003	5.312655e+000
4.614828351136612e-003	5.374923e+000
4.615147312286421e-003	5.401266e+000
4.615620382517111e-003	5.432256e+000
4.616290009842226e-003	5.465340e+000
4.616930945404627e-003	5.487405e+000
4.617498464014015e-003	5.500288e+000
4.618093691629582e-003	5.509120e+000
4.618931798990355e-003	5.517276e+000
4.619876460224347e-003	5.523296e+000
4.621001647154293e-003	5.527899e+000
4.622388848812231e-003	5.531266e+000
4.624358098188672e-003	5.533134e+000
4.626261307656725e-003	5.531918e+000
4.628552981323884e-003	5.525673e+000
4.632266889028010e-003	5.504793e+000
4.637149701528010e-003	5.456605e+000
4.642032514028010e-003	5.378220e+000
4.645587980625534e-003	5.285336e+000
4.649073550728355e-003	5.138057e+000
4.652728884878811e-003	4.906629e+000
4.655818367383559e-003	4.638298e+000
4.659198251722831e-003	4.277495e+000
4.661724465522528e-003	3.978272e+000
4.663223736662528e-003	3.796547e+000
4.664092130096596e-003	3.698211e+000
4.664840962968742e-003	3.623683e+000
4.665157533847377e-003	3.597553e+000
4.665661869304115e-003	3.564751e+000
4.666249072445443e-003	3.535385e+000
4.666774339534238e-003	3.516644e+000
4.667362050612700e-003	3.502426e+000
4.668031997569237e-003	3.491747e+000
4.668893316922732e-003	3.482949e+000
4.669788586116783e-003	3.477076e+000
4.670888105617502e-003	3.472438e+000
4.672235798272656e-003	3.468981e+000
4.674159417856258e-003	3.466931e+000
4.676187325684284e-003	3.467997e+000
4.678432652619242e-003	3.473834e+000
4.682072769115519e-003	3.493793e+000
4.686955581615519e-003	3.540932e+000
4.691838394115519e-003	3.617624e+000
4.695408164940477e-003	3.708583e+000
4.698861194808125e-003	3.850874e+000
4.702522962734398e-003	4.077050e+000
4.705512912286761e-003	4.331447e+000
4.708863158093685e-003	4.685226e+000
4.711961084442201e-003	5.049616e+000
4.713459203032015e-003	5.228403e+000
4.714394828605167e-003	5.331938e+000
4.714889057450137e-003	5.379382e+000
4.715219958884568e-003	5.405901e+000
4.715659283708700e-003	5.434069e+000
4.716336053877773e-003	5.466725e+000
4.716985275449708e-003	5.488443e+000
4.717615151232002e-003	5.502094e+000
4.718239996783061e-003	5.510806e+000
4.719096860954433e-003	5.518538e+000
4.720030288973186e-003	5.524058e+000
4.721223742295487e-003	5.528586e+000
4.722641795038841e-003	5.531819e+000
4.724262601260348e-003	5.533230e+000
4.726225756804764e-003	5.531947e+000
4.728495161365427e-003	5.525900e+000
4.732173626692811e-003	5.505467e+000
4.737056439192811e-003	5.457784e+000
4.741939251692810e-003	5.380462e+000
4.745432928003544e-003	5.290919e+000
4.748869507041497e-003	5.148830e+000
4.752530052086456e-003	4.922322e+000
4.755538809640025e-003	4.665899e+000
4.758908309799215e-003	4.309695e+000
4.761951727887768e-003	3.951491e+000
4.763458946754080e-003	3.771644e+000
4.764403222850673e-003	3.667328e+000
4.764902655655431e-003	3.619552e+000
4.765234770095782e-003	3.593122e+000
4.765687879733974e-003	3.564350e+000
4.766355459221359e-003	3.532494e+000
4.767000777602793e-003	3.511169e+000
4.767632209660922e-003	3.497621e+000
4.768267005573416e-003	3.488869e+000
4.769132954370471e-003	3.481177e+000
4.770088347176745e-003	3.475637e+000
4.771279968265839e-003	3.471210e+000
4.772695474857727e-003	3.468040e+000
4.774229161024568e-003	3.466729e+000
4.776213304103118e-003	3.468021e+000
4.778474907359409e-003	3.473999e+000
4.782140950597916e-003	3.494277e+000
4.787023763097916e-003	3.541783e+000
4.791906575597916e-003	3.618959e+000
4.795441400257363e-003	3.709465e+000
4.798875650162703e-003	3.851531e+000
4.802547082486505e-003	4.079168e+000
4.805580222480255e-003	4.338200e+000
4.808951780073113e-003	4.695076e+000
4.811919868403763e-003	5.044753e+000
4.813434087256564e-003	5.225922e+000
4.814354790276892e-003	5.328181e+000
4.814871799900112e-003	5.378130e+000
4.815200139237537e-003	5.404644e+000
4.815645919530555e-003	5.433416e+000
4.816321683688499e-003	5.466275e+000
4.816967887891827e-003	5.487995e+000
4.817626024166917e-003	5.502319e+000
4.818221558204042e-003	5.510626e+000
4.819134048762429e-003	5.518805e+000
4.820030145110086e-003	5.524078e+000
4.821275239330161e-003	5.528741e+000
4.822650693525784e-003	5.531872e+000
4.824202195271721e-003	5.533226e+000
4.826203260860995e-003	5.531964e+000
4.828458571938824e-003	5.526042e+000
4.832114593859809e-003	5.505888e+000
4.836997406359809e-003	5.458523e+000
4.841880218859809e-003	5.381707e+000
4.845380201509182e-003	5.292634e+000
4.848813901029200e-003	5.151637e+000
4.852476871308925e-003	4.926408e+000
4.855469411407042e-003	4.672679e+000
4.858825196022721e-003	4.318892e+000
4.862018442252444e-003	3.943782e+000
4.863528961822070e-003	3.764546e+000
4.864502857006292e-003	3.658146e+000
4.864962349151631e-003	3.615085e+000
4.865306039923122e-003	3.588468e+000
4.865748633697957e-003	3.561167e+000
4.866417771251091e-003	3.529924e+000
4.866962061759217e-003	3.511961e+000
4.867547611559572e-003	3.499341e+000
4.868343568615232e-003	3.488178e+000
4.869117115083708e-003	3.481247e+000
4.870168146061192e-003	3.475262e+000
4.871220623200557e-003	3.471381e+000
4.872833953042213e-003	3.467913e+000
4.874438036630269e-003	3.466662e+000
4.876291055264667e-003	3.468083e+000
4.878601359846786e-003	3.474496e+000
4.882344900100356e-003	3.495750e+000
4.887227712600356e-003	3.544363e+000
4.892110525100355e-003	3.623008e+000
4.895543059200632e-003	3.712584e+000
4.899005324684779e-003	3.858098e+000
4.902650288707616e-003	4.086893e+000
4.905694493432268e-003	4.349229e+000
4.909058052987757e-003	4.706734e+000
4.911808067897008e-003	5.031590e+000
4.913311287911381e-003	5.212838e+000
4.914198820772560e-003	5.312741e+000
4.914828395857118e-003	5.374929e+000
4.915147391777877e-003	5.401274e+000
4.915620299493644e-003	5.432253e+000
4.916290006128495e-003	5.465342e+000
4.916930888998215e-003	5.487405e+000
4.917498594900182e-003	5.500292e+000
4.918093883303353e-003	5.509125e+000
4.918931945775230e-003	5.517280e+000
4.919876603896653e-003	5.523299e+000
4.921001845011995e-003	5.527902e+000
4.922389092924275e-003	5.531269e+000
4.924358482517632e-003	5.533137e+000
4.926261450700937e-003	5.531920e+000
4.928553213963298e-003	5.525674e+000
4.932267264211619e-003	5.504792e+000
4.937150076711618e-003	5.456602e+000
4.942032889211618e-003	5.378218e+000
4.945587336321011e-003	5.285365e+000
4.949072803478439e-003	5.138101e+000
4.952728131087215e-003	4.906696e+000
4.955816904209884e-003	4.638451e+000
4.959196571381320e-003	4.277690e+000
4.961725197300452e-003	3.978190e+000
4.963224452310938e-003	3.796475e+000
4.964093017079786e-003	3.698123e+000
4.964840699792304e-003	3.623712e+000
4.965157262468824e-003	3.597581e+000
4.965661425415586e-003	3.564785e+000
4.966249212053068e-003	3.535387e+000
4.966774512789470e-003	3.516643e+000
4.967362053826153e-003	3.502430e+000
4.968032413873181e-003	3.491745e+000
4.968893848586127e-003	3.482947e+000
4.969789024689480e-003	3.477076e+000
4.970888560726755e-003	3.472439e+000
4.972236418004119e-003	3.468982e+000
4.974160341717553e-003	3.466933e+000
4.976187669874942e-003	3.467999e+000
4.978433212469578e-003	3.473838e+000
4.982073672578880e-003	3.493802e+000
4.986956485078880e-003	3.540946e+000
4.991839297578880e-003	3.617642e+000
4.995408175366953e-003	3.708584e+000
4.998861267976342e-003	3.836351e+000
5.000000000000000e-003	3.890140e+000
